DocumentName	Sentences	Label
plos_annotate6_1032_1.txt	By iterating step 2 to 4, reconstructions that are self-consistent within their defined scope can be generated.	MISC
plos_annotate6_1032_1.txt	Metabolic network reconstruction have demonstrated to be useful in at least 5 areas of applications CITATION : biological discovery CITATION, phenotypic behavior CITATION, bacterial evolution CITATION, network analysis CITATION, and metabolic engineering CITATION.	MISC
plos_annotate6_1032_1.txt	This wide range of applications of the metabolic reconstructions is possible because they can be readily converted into predictive, condition-specific models.	MISC
plos_annotate6_1032_1.txt	Unlike more traditional approaches to modeling metabolism, the constraint-based modeling approach requires few, if any, parameters CITATION, CITATION.	MISC
plos_annotate6_1032_1.txt	The stoichiometric information encoded in the reconstruction can be represented mathematically as a stoichiometric matrix, S, where the rows correspond to the components and the columns correspond to the reactions .	MISC
plos_annotate6_1032_1.txt	While the COBRA approach has been successfully applied to metabolic networks, the same principles and assumptions can be also employed to reconstruct and model other cellular functions, such as signaling CITATION CITATION, regulation CITATION, and protein synthesis CITATION.	MISC
plos_annotate6_1032_1.txt	In this study, we extended and refined earlier work by Allen et al., which proposed a stoichiometric formalism to model protein synthesis and illustrated it on some E. coli genes and operons CITATION.	BASE
plos_annotate6_1032_1.txt	We created a more detailed, gene-specific representation of the transcriptional and translational processes, which explicitly accounts for the sequence-specific synthesis of DNA, mRNA, and proteins.	OWNX
plos_annotate6_1032_1.txt	This reconstruction enables quantitative integration of high-throughput data such as gene expression, proteomic, and mRNA degradation data.	OWNX
plos_annotate6_1032_1.txt	Moreover, proteins are produced in high copy numbers in growing cells; thus, any quantitative mechanistic modeling and analysis of high-throughput data needs to account for the synthesis cost associated with these molecules.	OWNX
plos_annotate6_1032_1.txt	Numerous studies have been published that investigate protein synthesis using kinetic models CITATION CITATION.	MISC
plos_annotate6_1032_1.txt	These models are generally tailored to the questions they address making it difficult to readily apply them for modified problems.	CONT
plos_annotate6_1032_1.txt	Since stoichiometric relationships are a common requisite for any type of mechanistic modeling, organism-specific BiGG knowledge bases can be used as templates to derive problem-specific, mechanistic models.	MISC
plos_annotate6_1032_1.txt	In fact, network stoichiometry is a dominant feature of kinetic models as well CITATION.	MISC
plos_annotate6_1032_1.txt	Thus, network reconstruction serves as a platform for steady-state and kinetic modeling .	MISC
plos_annotate6_1032_1.txt	In this study, we present a new generation of network reconstructions, which directly account for the synthesis of individual mRNA and proteins.	AIMX
plos_annotate6_1032_1.txt	We named the mathematical representation of this reconstruction the Expression matrix, or E-matrix, since it encodes the expression of mRNA and proteins.	OWNX
plos_annotate6_1032_1.txt	All network reactions were formulated to account for gene-specific and E. coli-specific details, such as nucleotide composition, operon association, and sigma factor usage.	OWNX
plos_annotate6_1032_1.txt	Furthermore, we used information from three databases and more than 500 scientific publications to formulate mechanistically detailed and accurate reactions.	OWNX
plos_annotate6_1032_1.txt	This reconstruction is the first comprehensive database detailing the available information for these cellular functions and can thus be deemed a knowledge base.	OWNX
plos_annotate6_1032_1.txt	After conversion of the E-matrix reconstruction into condition-specific models corresponding to different doubling times, we were able to accurately predict the ribosome production reported in literature, without any parameterization.	OWNX
plos_annotate6_1032_1.txt	Furthermore, we show that the E-matrix can be used to study the effect of rRNA operon deletion.	OWNX
plos_annotate6_1032_1.txt	Our results predict that a high density of RNA polymerases is required on the remaining rRNA operons, to achieve the reported ribosome numbers.	OWNX
plos_annotate6_1032_1.txt	Finally, we show that proteins used in the E-matrix could be grouped into functional modules which lead to a more simplified view of the network.	OWNX
plos_annotate6_1032_2.txt	Metabolic network reconstructions represent valuable scaffolds for -omics data integration and are used to computationally interrogate network properties.	MISC
plos_annotate6_1032_2.txt	However, they do not explicitly account for the synthesis of macromolecules.	MISC
plos_annotate6_1032_2.txt	Here, we present the first genome-scale, fine-grained reconstruction of Escherichia coli's transcriptional and translational machinery, which produces 423 functional gene products in a sequence-specific manner and accounts for all necessary chemical transformations.	OWNX
plos_annotate6_1032_2.txt	Legacy data from over 500 publications and three databases were reviewed, and many pathways were considered, including stable RNA maturation and modification, protein complex formation, and iron sulfur cluster biogenesis.	BASE
plos_annotate6_1032_2.txt	This reconstruction represents the most comprehensive knowledge base for these important cellular functions in E. coli and is unique in its scope.	OWNX
plos_annotate6_1032_2.txt	Furthermore, it was converted into a mathematical model and used to: quantitatively integrate gene expression data as reaction constraints and compute functional network states, which were compared to reported experimental data.	OWNX
plos_annotate6_1032_2.txt	For example, the model predicted accurately the ribosome production, without any parameterization.	OWNX
plos_annotate6_1032_2.txt	Also, in silico rRNA operon deletion suggested that a high RNA polymerase density on the remaining rRNA operons is needed to reproduce the reported experimental ribosome numbers.	OWNX
plos_annotate6_1032_2.txt	Moreover, functional protein modules were determined, and many were found to contain gene products from multiple subsystems, highlighting the functional interaction of these proteins.	OWNX
plos_annotate6_1032_2.txt	This genome-scale reconstruction of E. coli's transcriptional and translational machinery presents a milestone in systems biology because it will enable quantitative integration of -omics datasets and thus the study of the mechanistic principles underlying the genotype phenotype relationship.	OWNX
plos_annotate6_1032_2.txt	High-throughput experimental technologies enable the production of heterogeneous data, such as expression profiles and proteomic data, for almost any organism of interest.	MISC
plos_annotate6_1032_2.txt	A detailed mathematical representation of the in vivo cellular network is required to obtain a holistic understanding of cellular processes from these data sets and to quantitatively integrate them into a biological context.	MISC
plos_annotate6_1032_2.txt	One such approach is the bottom-up network reconstruction, which builds manually networks in a brick-by-brick manner using genome annotation and component-specific information CITATION, CITATION.	MISC
plos_annotate6_1032_2.txt	This reconstruction procedure is well established for metabolic reaction networks and has been applied to many organisms, including Human CITATION, Saccharomyces cerevisiae CITATION, CITATION, Leishmani major CITATION, Escherichia coli CITATION, Helicobacter pylori CITATION, Pseudomonas aeruginosa CITATION, and Pseudomonas putida CITATION, CITATION .	MISC
plos_annotate6_1032_2.txt	These bottom-up metabolic networks differ from other network reconstructions as they are tailored to the genomic content of the target organism and built manually using biochemical, physiological, and other experimental information in addition to the genome annotation.	MISC
plos_annotate6_1032_2.txt	Hence, these reconstructions can be thought of as biochemically, genetically, and genomically structured knowledge bases CITATION.	MISC
plos_annotate6_1032_2.txt	The reconstruction and modeling procedure is a 4-step process: obtaining a draft reaction list based on genome annotation and biochemical databases, refinement of reaction list using experimental information, conversion of the reaction list into a computable format and application of systems boundaries to define condition-specific models, and the evaluation and validation of the model content using various mathematical methods.	MISC
plos_annotate6_1032_2.txt	By iterating step 2 to 4, reconstructions that are self-consistent within their defined scope can be generated.	MISC
plos_annotate6_1032_2.txt	Metabolic network reconstruction have demonstrated to be useful in at least 5 areas of applications CITATION : biological discovery CITATION, phenotypic behavior CITATION, bacterial evolution CITATION, network analysis CITATION, and metabolic engineering CITATION.	MISC
plos_annotate6_1032_2.txt	This wide range of applications of the metabolic reconstructions is possible because they can be readily converted into predictive, condition-specific models.	MISC
plos_annotate6_1032_2.txt	Unlike more traditional approaches to modeling metabolism, the constraint-based modeling approach requires few, if any, parameters CITATION, CITATION.	MISC
plos_annotate6_1032_2.txt	The stoichiometric information encoded in the reconstruction can be represented mathematically as a stoichiometric matrix, S, where the rows correspond to the components and the columns correspond to the reactions .	MISC
plos_annotate6_1032_2.txt	While the COBRA approach has been successfully applied to metabolic networks, the same principles and assumptions can be also employed to reconstruct and model other cellular functions, such as signaling CITATION CITATION, regulation CITATION, and protein synthesis CITATION.	MISC
plos_annotate6_1032_2.txt	In this study, we extended and refined earlier work by Allen et al., which proposed a stoichiometric formalism to model protein synthesis and illustrated it on some E. coli genes and operons CITATION.	BASE
plos_annotate6_1032_2.txt	We created a more detailed, gene-specific representation of the transcriptional and translational processes, which explicitly accounts for the sequence-specific synthesis of DNA, mRNA, and proteins.	OWNX
plos_annotate6_1032_2.txt	This reconstruction enables quantitative integration of high-throughput data such as gene expression, proteomic, and mRNA degradation data.	OWNX
plos_annotate6_1032_2.txt	Moreover, proteins are produced in high copy numbers in growing cells; thus, any quantitative mechanistic modeling and analysis of high-throughput data needs to account for the synthesis cost associated with these molecules.	OWNX
plos_annotate6_1032_2.txt	Numerous studies have been published that investigate protein synthesis using kinetic models CITATION CITATION.	MISC
plos_annotate6_1032_2.txt	These models are generally tailored to the questions they address making it difficult to readily apply them for modified problems.	CONT
plos_annotate6_1032_2.txt	Since stoichiometric relationships are a common requisite for any type of mechanistic modeling, organism-specific BiGG knowledge bases can be used as templates to derive problem-specific, mechanistic models.	MISC
plos_annotate6_1032_2.txt	In fact, network stoichiometry is a dominant feature of kinetic models as well CITATION.	MISC
plos_annotate6_1032_2.txt	Thus, network reconstruction serves as a platform for steady-state and kinetic modeling .	MISC
plos_annotate6_1032_2.txt	In this study, we present a new generation of network reconstructions, which directly account for the synthesis of individual mRNA and proteins.	AIMX
plos_annotate6_1032_2.txt	We named the mathematical representation of this reconstruction the Expression matrix, or E-matrix, since it encodes the expression of mRNA and proteins.	OWNX
plos_annotate6_1032_2.txt	All network reactions were formulated to account for gene-specific and E. coli-specific details, such as nucleotide composition, operon association, and sigma factor usage.	OWNX
plos_annotate6_1032_2.txt	Furthermore, we used information from three databases and more than 500 scientific publications to formulate mechanistically detailed and accurate reactions.	OWNX
plos_annotate6_1032_2.txt	This reconstruction is the first comprehensive database detailing the available information for these cellular functions and can thus be deemed a knowledge base.	OWNX
plos_annotate6_1032_2.txt	After conversion of the E-matrix reconstruction into condition-specific models corresponding to different doubling times, we were able to accurately predict the ribosome production reported in literature, without any parameterization.	OWNX
plos_annotate6_1032_2.txt	Furthermore, we show that the E-matrix can be used to study the effect of rRNA operon deletion.	OWNX
plos_annotate6_1032_2.txt	Our results predict that a high density of RNA polymerases is required on the remaining rRNA operons, to achieve the reported ribosome numbers.	OWNX
plos_annotate6_1032_2.txt	Finally, we show that proteins used in the E-matrix could be grouped into functional modules which lead to a more simplified view of the network.	OWNX
plos_annotate6_1032_3.txt	Metabolic network reconstructions represent valuable scaffolds for -omics data integration and are used to computationally interrogate network properties.	MISC
plos_annotate6_1032_3.txt	However, they do not explicitly account for the synthesis of macromolecules.	CONT
plos_annotate6_1032_3.txt	Here, we present the first genome-scale, fine-grained reconstruction of Escherichia coli's transcriptional and translational machinery, which produces 423 functional gene products in a sequence-specific manner and accounts for all necessary chemical transformations.	AIMX
plos_annotate6_1032_3.txt	Legacy data from over 500 publications and three databases were reviewed, and many pathways were considered, including stable RNA maturation and modification, protein complex formation, and iron sulfur cluster biogenesis.	OWNX
plos_annotate6_1032_3.txt	This reconstruction represents the most comprehensive knowledge base for these important cellular functions in E. coli and is unique in its scope.	OWNX
plos_annotate6_1032_3.txt	Furthermore, it was converted into a mathematical model and used to: quantitatively integrate gene expression data as reaction constraints and compute functional network states, which were compared to reported experimental data.	AIMX
plos_annotate6_1032_3.txt	For example, the model predicted accurately the ribosome production, without any parameterization.	OWNX
plos_annotate6_1032_3.txt	Also, in silico rRNA operon deletion suggested that a high RNA polymerase density on the remaining rRNA operons is needed to reproduce the reported experimental ribosome numbers.	MISC
plos_annotate6_1032_3.txt	Moreover, functional protein modules were determined, and many were found to contain gene products from multiple subsystems, highlighting the functional interaction of these proteins.	OWNX
plos_annotate6_1032_3.txt	This genome-scale reconstruction of E. coli's transcriptional and translational machinery presents a milestone in systems biology because it will enable quantitative integration of -omics datasets and thus the study of the mechanistic principles underlying the genotype phenotype relationship.	OWNX
plos_annotate6_1032_3.txt	High-throughput experimental technologies enable the production of heterogeneous data, such as expression profiles and proteomic data, for almost any organism of interest.	MISC
plos_annotate6_1032_3.txt	A detailed mathematical representation of the in vivo cellular network is required to obtain a holistic understanding of cellular processes from these data sets and to quantitatively integrate them into a biological context.	MISC
plos_annotate6_1032_3.txt	One such approach is the bottom-up network reconstruction, which builds manually networks in a brick-by-brick manner using genome annotation and component-specific information CITATION, CITATION.	MISC
plos_annotate6_1032_3.txt	This reconstruction procedure is well established for metabolic reaction networks and has been applied to many organisms, including Human CITATION, Saccharomyces cerevisiae CITATION, CITATION, Leishmani major CITATION, Escherichia coli CITATION, Helicobacter pylori CITATION, Pseudomonas aeruginosa CITATION, and Pseudomonas putida CITATION, CITATION .	MISC
plos_annotate6_1032_3.txt	These bottom-up metabolic networks differ from other network reconstructions as they are tailored to the genomic content of the target organism and built manually using biochemical, physiological, and other experimental information in addition to the genome annotation.	MISC
plos_annotate6_1032_3.txt	Hence, these reconstructions can be thought of as biochemically, genetically, and genomically structured knowledge bases CITATION.	MISC
plos_annotate6_1032_3.txt	The reconstruction and modeling procedure is a 4-step process: obtaining a draft reaction list based on genome annotation and biochemical databases, refinement of reaction list using experimental information, conversion of the reaction list into a computable format and application of systems boundaries to define condition-specific models, and the evaluation and validation of the model content using various mathematical methods.	MISC
plos_annotate6_1032_3.txt	By iterating step 2 to 4, reconstructions that are self-consistent within their defined scope can be generated.	MISC
plos_annotate6_1032_3.txt	Metabolic network reconstruction have demonstrated to be useful in at least 5 areas of applications CITATION : biological discovery CITATION, phenotypic behavior CITATION, bacterial evolution CITATION, network analysis CITATION, and metabolic engineering CITATION.	MISC
plos_annotate6_1032_3.txt	This wide range of applications of the metabolic reconstructions is possible because they can be readily converted into predictive, condition-specific models.	MISC
plos_annotate6_1032_3.txt	Unlike more traditional approaches to modeling metabolism, the constraint-based modeling approach requires few, if any, parameters CITATION, CITATION.	CONT
plos_annotate6_1032_3.txt	The stoichiometric information encoded in the reconstruction can be represented mathematically as a stoichiometric matrix, S, where the rows correspond to the components and the columns correspond to the reactions .	MISC
plos_annotate6_1032_3.txt	While the COBRA approach has been successfully applied to metabolic networks, the same principles and assumptions can be also employed to reconstruct and model other cellular functions, such as signaling CITATION CITATION, regulation CITATION, and protein synthesis CITATION.	MISC
plos_annotate6_1032_3.txt	In this study, we extended and refined earlier work by Allen et al., which proposed a stoichiometric formalism to model protein synthesis and illustrated it on some E. coli genes and operons CITATION.	BASE
plos_annotate6_1032_3.txt	We created a more detailed, gene-specific representation of the transcriptional and translational processes, which explicitly accounts for the sequence-specific synthesis of DNA, mRNA, and proteins.	OWNX
plos_annotate6_1032_3.txt	This reconstruction enables quantitative integration of high-throughput data such as gene expression, proteomic, and mRNA degradation data.	OWNX
plos_annotate6_1032_3.txt	Moreover, proteins are produced in high copy numbers in growing cells; thus, any quantitative mechanistic modeling and analysis of high-throughput data needs to account for the synthesis cost associated with these molecules.	MISC
plos_annotate6_1032_3.txt	Numerous studies have been published that investigate protein synthesis using kinetic models CITATION CITATION.	MISC
plos_annotate6_1032_3.txt	These models are generally tailored to the questions they address making it difficult to readily apply them for modified problems.	CONT
plos_annotate6_1032_3.txt	Since stoichiometric relationships are a common requisite for any type of mechanistic modeling, organism-specific BiGG knowledge bases can be used as templates to derive problem-specific, mechanistic models.	MISC
plos_annotate6_1032_3.txt	In fact, network stoichiometry is a dominant feature of kinetic models as well CITATION.	MISC
plos_annotate6_1032_3.txt	Thus, network reconstruction serves as a platform for steady-state and kinetic modeling .	MISC
plos_annotate6_1032_3.txt	In this study, we present a new generation of network reconstructions, which directly account for the synthesis of individual mRNA and proteins.	AIMX
plos_annotate6_1032_3.txt	We named the mathematical representation of this reconstruction the Expression matrix, or E-matrix, since it encodes the expression of mRNA and proteins.	OWNX
plos_annotate6_1032_3.txt	All network reactions were formulated to account for gene-specific and E. coli-specific details, such as nucleotide composition, operon association, and sigma factor usage.	OWNX
plos_annotate6_1032_3.txt	Furthermore, we used information from three databases and more than 500 scientific publications to formulate mechanistically detailed and accurate reactions.	OWNX
plos_annotate6_1032_3.txt	This reconstruction is the first comprehensive database detailing the available information for these cellular functions and can thus be deemed a knowledge base.	OWNX
plos_annotate6_1032_3.txt	After conversion of the E-matrix reconstruction into condition-specific models corresponding to different doubling times, we were able to accurately predict the ribosome production reported in literature, without any parameterization.	OWNX
plos_annotate6_1032_3.txt	Furthermore, we show that the E-matrix can be used to study the effect of rRNA operon deletion.	OWNX
plos_annotate6_1032_3.txt	Our results predict that a high density of RNA polymerases is required on the remaining rRNA operons, to achieve the reported ribosome numbers.	OWNX
plos_annotate6_1032_3.txt	Finally, we show that proteins used in the E-matrix could be grouped into functional modules which lead to a more simplified view of the network.	OWNX
plos_annotate7_1233_1.txt	Neuronal activity is mediated through changes in the probability of stochastic transitions between open and closed states of ion channels.	MISC
plos_annotate7_1233_1.txt	While differences in morphology define neuronal cell types and may underlie neurological disorders, very little is known about influences of stochastic ion channel gating in neurons with complex morphology.	MISC
plos_annotate7_1233_1.txt	We introduce and validate new computational tools that enable efficient generation and simulation of models containing stochastic ion channels distributed across dendritic and axonal membranes.	AIMX
plos_annotate7_1233_1.txt	Comparison of five morphologically distinct neuronal cell types reveals that when all simulated neurons contain identical densities of stochastic ion channels, the amplitude of stochastic membrane potential fluctuations differs between cell types and depends on sub-cellular location.	OWNX
plos_annotate7_1233_1.txt	For typical neurons, the amplitude of membrane potential fluctuations depends on channel kinetics as well as open probability.	OWNX
plos_annotate7_1233_1.txt	Using a detailed model of a hippocampal CA1 pyramidal neuron, we show that when intrinsic ion channels gate stochastically, the probability of initiation of dendritic or somatic spikes by dendritic synaptic input varies continuously between zero and one, whereas when ion channels gate deterministically, the probability is either zero or one.	OWNX
plos_annotate7_1233_1.txt	At physiological firing rates, stochastic gating of dendritic ion channels almost completely accounts for probabilistic somatic and dendritic spikes generated by the fully stochastic model.	OWNX
plos_annotate7_1233_1.txt	These results suggest that the consequences of stochastic ion channel gating differ globally between neuronal cell-types and locally between neuronal compartments.	OWNX
plos_annotate7_1233_1.txt	Whereas dendritic neurons are often assumed to behave deterministically, our simulations suggest that a direct consequence of stochastic gating of intrinsic ion channels is that spike output may instead be a probabilistic function of patterns of synaptic input to dendrites.	OWNX
plos_annotate7_1233_1.txt	The appropriate level of physical detail required to understand how complex processes such as cognition and behavior emerge from more simple biological structures is unclear CITATION, CITATION.	MISC
plos_annotate7_1233_1.txt	For example, while it is possible to account for certain aspects of nervous system function using models that represent each neuron as a simple integrate and fire device, it is increasingly clear that this approach does not capture the full range of computations that many real neurons carry out CITATION, CITATION.	CONT
plos_annotate7_1233_1.txt	Dendritic and axonal morphology are defining features of neuronal cell types and have important influences on the computations that a neuron performs CITATION.	MISC
plos_annotate7_1233_1.txt	Differences in morphology determine how neurons respond to synaptic input and are sufficient to produce distinct patterns of spontaneous activity CITATION and degrees of action potential back-propagation from the soma into the dendrites CITATION.	MISC
plos_annotate7_1233_1.txt	Cable theory and compartmental modeling provide a foundation for predicting the propagation of electrical signals in the dendrites and axons of neurons CITATION, CITATION.	BASE
plos_annotate7_1233_1.txt	However, while the assumption that transitions between open and closed states of ion channels can be treated as a deterministic process may be sufficient for some purposes, recent evidence suggests that stochastic transitions between the states of individual ion channels could influence computations carried out by neurons CITATION CITATION.	MISC
plos_annotate7_1233_1.txt	Stochastic opening and closing of ion channels causes noisy fluctuations in the current or voltage recorded from a neuron CITATION CITATION.	MISC
plos_annotate7_1233_1.txt	While cable theory suggests that fluctuations of this kind might be particularly important in fine structures such as axons and dendrites CITATION, we nevertheless know very little about how neuronal morphology and stochastic gating of ion channels interact to determine how neurons respond to synaptic input.	CONT
plos_annotate7_1233_1.txt	Given the difficulty of reducing detailed morphological models to simple analytical forms that could also incorporate stochastic gating of individual ion channels CITATION, experimentally constrained numerical simulations will be important to enable these issues to be explored systematically.	MISC
plos_annotate7_1233_1.txt	Investigation of stochastic ion channel gating using numerical simulations has been limited by trades-offs between simulation accuracy and computation time CITATION.	CONT
plos_annotate7_1233_1.txt	A simple approach is to add noise sources to deterministic models.	MISC
plos_annotate7_1233_1.txt	However, as ion channels have multiple functional states with transitions that often depend on the membrane voltage CITATION, CITATION, CITATION, CITATION, this may not accurately account for the noise introduced by ion channel currents.	CONT
plos_annotate7_1233_1.txt	A more accurate alternative is to explicitly model transitions between different functional states for each ion channel on a neuron's membrane.	MISC
plos_annotate7_1233_1.txt	However, for neurons with complex axonal or dendritic architectures there are two substantial obstacles to this approach.	CONT
plos_annotate7_1233_1.txt	First, typical central neurons express large numbers of ion channels and simulations must be repeated many times to obtain statistically valid descriptions CITATION.	CONT
plos_annotate7_1233_1.txt	This is a formidable computational task and even relatively straightforward simulations of the consequences of stochastic channel gating can require substantial computing time.	CONT
plos_annotate7_1233_1.txt	Second, each neuronal ion channel occupies a specific location on the extra-cellular membrane, whereas most neuronal models represent the distribution of ion channels as the density of a deterministic conductance across an area of membrane.	CONT
plos_annotate7_1233_1.txt	Although this formalism has been successful for simulating many aspects of neuronal activity, it is of less use for models that explore the consequences of the localization of individual ion channels, for example to evaluate the macroscopic effects of short range interactions between ion channels and other signaling molecules CITATION, or the consequences of spatially heterogeneous distributions of ion channels within relatively small sub-cellular structures such as dendritic spines and axon terminals CITATION, CITATION .	CONT
plos_annotate7_1233_1.txt	To address the functional consequences of stochastic ion channel gating in neurons with extensive dendritic or axonal arborizations we developed a parallel stochastic ion channel simulator, which enables efficient simulation of the electrical activity of neurons with complex morphologies and arbitrary localization of stochastic ion channels on the extracellular membrane, while also addressing limitations of previous approaches.	AIMX
plos_annotate7_1233_1.txt	We have also developed an interactive tool for visualization and development of models of neurons containing uniquely located ion channels.	OWNX
plos_annotate7_1233_1.txt	Here, we illustrate the use of PSICS and ICING, outline the computational strategies used and provide benchmark data for evaluation.	OWNX
plos_annotate7_1233_1.txt	We then identify previously unappreciated differences between the effects of stochastic ion channel gating on somatic and dendritic membrane potential activity in several different morphological classes of neuron.	OWNX
plos_annotate7_1233_1.txt	We show that the consequences of stochastic gating depend on dendritic morphology and suggest novel functional roles for the kinetics of ion channel gating.	OWNX
plos_annotate7_1233_1.txt	Using a previously well-validated realistic model of a CA1 pyramidal neuron we demonstrate that stochastic ion channel gating influences spike output in response to dendritic synaptic input.	BASE
plos_annotate7_1233_1.txt	We show that stochastic gating of axonal or dendritic ion channels substantially modifies synaptically driven dendritic and axonal spike output, with stochastic gating of voltage-dependent sodium and potassium channels having the greatest impact and hyperpolarization-activated channels the least.	OWNX
plos_annotate7_1233_1.txt	By demonstrating that neuronal responses to dendritic synaptic input can be intrinsically probabilistic, these results offer a new and general perspective on synaptic integration by central neurons.	OWNX
plos_annotate7_1233_1.txt	Full documentation for PSICS/ICING as well as the software, source code and examples are available from the project website 	OWNX
plos_annotate7_1233_2.txt	Neuronal activity is mediated through changes in the probability of stochastic transitions between open and closed states of ion channels.	MISC
plos_annotate7_1233_2.txt	While differences in morphology define neuronal cell types and may underlie neurological disorders, very little is known about influences of stochastic ion channel gating in neurons with complex morphology.	MISC
plos_annotate7_1233_2.txt	We introduce and validate new computational tools that enable efficient generation and simulation of models containing stochastic ion channels distributed across dendritic and axonal membranes.	AIMX
plos_annotate7_1233_2.txt	Comparison of five morphologically distinct neuronal cell types reveals that when all simulated neurons contain identical densities of stochastic ion channels, the amplitude of stochastic membrane potential fluctuations differs between cell types and depends on sub-cellular location.	OWNX
plos_annotate7_1233_2.txt	For typical neurons, the amplitude of membrane potential fluctuations depends on channel kinetics as well as open probability.	OWNX
plos_annotate7_1233_2.txt	Using a detailed model of a hippocampal CA1 pyramidal neuron, we show that when intrinsic ion channels gate stochastically, the probability of initiation of dendritic or somatic spikes by dendritic synaptic input varies continuously between zero and one, whereas when ion channels gate deterministically, the probability is either zero or one.	OWNX
plos_annotate7_1233_2.txt	At physiological firing rates, stochastic gating of dendritic ion channels almost completely accounts for probabilistic somatic and dendritic spikes generated by the fully stochastic model.	OWNX
plos_annotate7_1233_2.txt	These results suggest that the consequences of stochastic ion channel gating differ globally between neuronal cell-types and locally between neuronal compartments.	OWNX
plos_annotate7_1233_2.txt	Whereas dendritic neurons are often assumed to behave deterministically, our simulations suggest that a direct consequence of stochastic gating of intrinsic ion channels is that spike output may instead be a probabilistic function of patterns of synaptic input to dendrites.	OWNX
plos_annotate7_1233_2.txt	The appropriate level of physical detail required to understand how complex processes such as cognition and behavior emerge from more simple biological structures is unclear CITATION, CITATION.	MISC
plos_annotate7_1233_2.txt	For example, while it is possible to account for certain aspects of nervous system function using models that represent each neuron as a simple integrate and fire device, it is increasingly clear that this approach does not capture the full range of computations that many real neurons carry out CITATION, CITATION.	CONT
plos_annotate7_1233_2.txt	Dendritic and axonal morphology are defining features of neuronal cell types and have important influences on the computations that a neuron performs CITATION.	MISC
plos_annotate7_1233_2.txt	Differences in morphology determine how neurons respond to synaptic input and are sufficient to produce distinct patterns of spontaneous activity CITATION and degrees of action potential back-propagation from the soma into the dendrites CITATION.	MISC
plos_annotate7_1233_2.txt	Cable theory and compartmental modeling provide a foundation for predicting the propagation of electrical signals in the dendrites and axons of neurons CITATION, CITATION.	BASE
plos_annotate7_1233_2.txt	However, while the assumption that transitions between open and closed states of ion channels can be treated as a deterministic process may be sufficient for some purposes, recent evidence suggests that stochastic transitions between the states of individual ion channels could influence computations carried out by neurons CITATION CITATION.	MISC
plos_annotate7_1233_2.txt	Stochastic opening and closing of ion channels causes noisy fluctuations in the current or voltage recorded from a neuron CITATION CITATION.	MISC
plos_annotate7_1233_2.txt	While cable theory suggests that fluctuations of this kind might be particularly important in fine structures such as axons and dendrites CITATION, we nevertheless know very little about how neuronal morphology and stochastic gating of ion channels interact to determine how neurons respond to synaptic input.	CONT
plos_annotate7_1233_2.txt	Given the difficulty of reducing detailed morphological models to simple analytical forms that could also incorporate stochastic gating of individual ion channels CITATION, experimentally constrained numerical simulations will be important to enable these issues to be explored systematically.	MISC
plos_annotate7_1233_2.txt	Investigation of stochastic ion channel gating using numerical simulations has been limited by trades-offs between simulation accuracy and computation time CITATION.	CONT
plos_annotate7_1233_2.txt	A simple approach is to add noise sources to deterministic models.	MISC
plos_annotate7_1233_2.txt	However, as ion channels have multiple functional states with transitions that often depend on the membrane voltage CITATION, CITATION, CITATION, CITATION, this may not accurately account for the noise introduced by ion channel currents.	CONT
plos_annotate7_1233_2.txt	A more accurate alternative is to explicitly model transitions between different functional states for each ion channel on a neuron's membrane.	MISC
plos_annotate7_1233_2.txt	However, for neurons with complex axonal or dendritic architectures there are two substantial obstacles to this approach.	CONT
plos_annotate7_1233_2.txt	First, typical central neurons express large numbers of ion channels and simulations must be repeated many times to obtain statistically valid descriptions CITATION.	CONT
plos_annotate7_1233_2.txt	This is a formidable computational task and even relatively straightforward simulations of the consequences of stochastic channel gating can require substantial computing time.	CONT
plos_annotate7_1233_2.txt	Second, each neuronal ion channel occupies a specific location on the extra-cellular membrane, whereas most neuronal models represent the distribution of ion channels as the density of a deterministic conductance across an area of membrane.	CONT
plos_annotate7_1233_2.txt	Although this formalism has been successful for simulating many aspects of neuronal activity, it is of less use for models that explore the consequences of the localization of individual ion channels, for example to evaluate the macroscopic effects of short range interactions between ion channels and other signaling molecules CITATION, or the consequences of spatially heterogeneous distributions of ion channels within relatively small sub-cellular structures such as dendritic spines and axon terminals CITATION, CITATION .	CONT
plos_annotate7_1233_2.txt	To address the functional consequences of stochastic ion channel gating in neurons with extensive dendritic or axonal arborizations we developed a parallel stochastic ion channel simulator, which enables efficient simulation of the electrical activity of neurons with complex morphologies and arbitrary localization of stochastic ion channels on the extracellular membrane, while also addressing limitations of previous approaches.	AIMX
plos_annotate7_1233_2.txt	We have also developed an interactive tool for visualization and development of models of neurons containing uniquely located ion channels.	OWNX
plos_annotate7_1233_2.txt	Here, we illustrate the use of PSICS and ICING, outline the computational strategies used and provide benchmark data for evaluation.	OWNX
plos_annotate7_1233_2.txt	We then identify previously unappreciated differences between the effects of stochastic ion channel gating on somatic and dendritic membrane potential activity in several different morphological classes of neuron.	OWNX
plos_annotate7_1233_2.txt	We show that the consequences of stochastic gating depend on dendritic morphology and suggest novel functional roles for the kinetics of ion channel gating.	OWNX
plos_annotate7_1233_2.txt	Using a previously well-validated realistic model of a CA1 pyramidal neuron we demonstrate that stochastic ion channel gating influences spike output in response to dendritic synaptic input.	BASE
